,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,86.2,.425,8.4,14.3,.138,91.7
1,NYK,86.2,.595,12.3,27.3,.152,123.0
