,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,WAS,102.0,.577,8.5,26.5,.206,129.4
1,CHO,102.0,.570,17.5,28.9,.329,113.7
