,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,93.1,.516,7.8,21.2,.188,113.8
1,DEN,93.1,.505,12.1,19.6,.104,104.1
