,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,102.5,.522,12.6,13.0,.111,101.5
1,MIA,102.5,.563,9.3,11.1,.207,113.2
