,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,94.2,.476,12.8,30.0,.301,110.4
1,POR,94.2,.619,11.8,33.3,.310,137.9
