,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,MarJon Beauchamp,32:59,4,8,.500,1,2,.500,2,2,1.000,1,5,6,1,2,0,3,0,11,8.9,+12
1,Damian Lillard,29:39,11,22,.500,6,14,.429,5,5,1.000,0,4,4,5,0,1,2,3,33,24.2,+26
2,Brook Lopez,26:19,2,3,.667,1,2,.500,0,0,,0,1,1,1,0,5,2,3,5,5.0,+23
3,Andre Jackson Jr.,25:53,4,8,.500,2,5,.400,0,0,,1,7,8,1,0,0,1,4,10,6.9,+2
4,Giannis Antetokounmpo,25:47,7,9,.778,0,0,,8,13,.615,1,7,8,6,1,0,0,1,22,24.1,+22
5,Bobby Portis,26:39,11,18,.611,4,7,.571,5,5,1.000,3,9,12,1,1,0,4,3,31,24.1,+24
6,A.J. Green,19:53,3,6,.500,3,6,.500,0,0,,1,0,1,1,0,0,0,5,9,5.4,+22
7,Cameron Payne,15:17,3,5,.600,1,3,.333,4,4,1.000,0,1,1,5,1,0,2,2,11,10.7,+5
8,Pat Connaughton,12:17,2,2,1.000,1,1,1.000,1,1,1.000,1,3,4,2,0,1,0,1,6,8.7,+28
9,Chris Livingston,9:03,1,1,1.000,0,0,,0,0,,0,3,3,0,0,0,0,2,2,1.8,0
10,Robin Lopez,6:00,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,1,0,0,0,0.0,0
11,Thanasis Antetokounmpo,5:15,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-4
12,Lindell Wigginton,4:58,2,4,.500,0,1,.000,2,2,1.000,0,0,0,0,0,0,0,0,6,4.0,0
