,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tyrese Maxey,36:27,9,20,.450,1,7,.143,8,10,.800,1,3,4,9,2,1,1,1,27,25.0,-28
1,Joel Embiid,36:13,10,23,.435,1,1,1.000,9,12,.750,3,7,10,3,1,3,6,3,30,18.9,-29
2,Kelly Oubre Jr.,30:59,6,12,.500,3,6,.500,0,0,,2,5,7,1,0,3,3,2,15,10.9,-20
3,Tobias Harris,24:03,2,6,.333,1,2,.500,0,1,.000,0,3,3,4,0,0,0,2,5,4.1,-1
4,Nicolas Batum,21:16,0,2,.000,0,1,.000,0,0,,1,3,4,1,0,1,2,2,0,-1.2,-6
5,Danuel House Jr.,22:18,1,3,.333,0,1,.000,0,0,,0,4,4,1,1,0,0,1,2,2.8,-27
6,Marcus Morris,16:27,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,0.0,-24
7,Jaden Springer,14:55,1,7,.143,0,3,.000,1,2,.500,1,0,1,1,1,1,0,1,3,0.8,-12
8,Patrick Beverley,13:34,0,1,.000,0,1,.000,2,2,1.000,0,2,2,0,1,0,2,2,2,0.1,-12
9,Paul Reed,11:47,3,5,.600,0,0,,0,0,,0,1,1,0,0,0,0,2,6,3.2,-7
10,KJ Martin,7:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-12
11,Mo Bamba,4:41,1,1,1.000,0,0,,0,0,,0,2,2,1,2,0,0,0,2,5.0,-2
