,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Miles Bridges,42:39,10,23,.435,3,9,.333,3,3,1.000,1,10,11,8,0,0,1,0,26,22.2,-13
1,Brandon Miller,40:22,7,15,.467,3,6,.500,2,2,1.000,1,4,5,2,1,0,1,4,19,13.0,-5
2,Vasilije Micić,36:57,5,13,.385,1,6,.167,2,2,1.000,0,2,2,9,0,0,1,1,13,11.4,-1
3,Grant Williams,33:01,10,16,.625,2,4,.500,1,2,.500,3,4,7,2,0,0,1,3,23,17.9,0
4,Tre Mann,25:35,2,7,.286,0,3,.000,0,0,,0,4,4,4,0,0,2,2,4,1.1,-22
5,Dāvis Bertāns,22:41,3,6,.500,2,5,.400,0,0,,0,1,1,1,1,1,0,2,8,6.9,-15
6,Aleksej Pokusevski,15:37,1,7,.143,1,3,.333,0,0,,1,3,4,2,1,0,0,0,3,2.5,-3
7,Marques Bolden,14:59,2,3,.667,0,0,,0,0,,2,3,5,0,0,0,0,3,4,3.8,-14
8,JT Thor,5:21,0,0,,0,0,,1,2,.500,0,1,1,0,0,1,0,0,1,1.6,-1
9,Nick Smith Jr.,1:24,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,2.7,+2
10,Bryce McGowens,1:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
11,Amari Bailey,Did Not Play,,,,,,,,,,,,,,,,,,,,
