,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,96.8,.621,13.2,29.4,.132,129.1
1,DAL,96.8,.612,9.2,28.6,.202,131.2
