,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,97.9,.463,12.2,28.3,.084,98.0
1,DEN,97.9,.622,14.2,15.2,.116,119.5
