,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,98.0,.606,9.7,7.5,.044,115.3
1,PHO,98.0,.565,10.6,31.1,.194,125.5
