,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Mikal Bridges,36:20,.388,.361,.667,.167,0.0,13.2,5.4,13.5,1.4,3.6,4.9,23.9,85,118,-5.6
1,Cameron Johnson,32:08,.540,.577,.462,.154,0.0,22.4,9.1,27.6,0.0,4.0,0.0,18.4,119,120,4.1
2,Spencer Dinwiddie,28:06,.764,.800,.600,1.000,0.0,4.3,1.7,27.7,3.5,0.0,12.2,12.5,144,117,4.3
3,Nic Claxton,27:42,.750,.750,.000,.000,14.9,34.7,23.0,0.0,1.8,9.4,11.1,13.9,139,110,0.2
4,Dorian Finney-Smith,20:04,.281,.281,.688,.000,4.1,6.0,4.9,18.1,0.0,6.5,11.1,38.3,61,120,-17.8
5,Royce O'Neale,29:57,.468,.462,.615,.154,2.8,12.0,6.5,17.2,3.3,0.0,6.7,21.2,99,116,-1.7
6,Trendon Watford,20:23,.709,.667,.333,.667,16.2,17.7,16.8,8.1,4.9,0.0,0.0,16.3,159,112,10.8
7,Day'Ron Sharpe,20:09,.571,.571,.000,.857,16.4,47.6,29.2,9.0,2.5,6.4,9.4,22.5,118,108,0.5
8,Cam Thomas,17:29,.228,.000,.286,.571,0.0,0.0,0.0,38.1,2.8,0.0,10.2,23.8,73,119,-9.1
9,Jalen Wilson,5:11,,,,,0.0,0.0,0.0,0.0,9.6,0.0,,0.0,0,103,-0.4
10,Armoni Brooks,2:31,,,,,0.0,47.7,19.5,0.0,0.0,0.0,,0.0,0,120,-8.0
11,Harry Giles,Did Not Play,,,,,,,,,,,,,,,
12,Dennis Smith Jr.,Did Not Dress,,,,,,,,,,,,,,,
