,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,98.1,.549,13.4,11.9,.122,102.0
1,NOP,98.1,.440,5.4,21.2,.297,109.1
