,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,98.1,.554,10.9,20.0,.075,112.1
1,CLE,98.1,.710,7.7,14.3,.125,138.6
