,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DET,97.7,.505,13.2,39.6,.223,118.7
1,NOP,97.7,.575,11.2,19.4,.413,127.9
