,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,94.8,.535,14.5,27.7,.188,112.9
1,GSW,94.8,.646,15.5,23.5,.215,125.5
