,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,91.3,.566,12.7,23.1,.157,117.2
1,OKC,91.3,.532,11.9,18.2,.215,110.6
