,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,99.2,.559,11.7,21.3,.086,112.9
1,SAS,99.2,.495,13.1,27.1,.108,102.8
