,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,94.0,.628,16.4,14.9,.244,118.9
1,SAC,94.0,.557,12.5,36.0,.200,121.5
