,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Shai Gilgeous-Alexander,36:35,13,23,.565,2,3,.667,8,9,.889,0,5,5,7,3,1,4,2,36,30.0,+17
1,Jalen Williams,36:11,9,22,.409,2,6,.333,2,2,1.000,0,4,4,5,0,0,0,4,22,13.3,+8
2,Chet Holmgren,33:12,11,16,.688,5,8,.625,2,2,1.000,2,6,8,7,1,3,2,3,29,30.2,+10
3,Luguentz Dort,31:32,5,9,.556,4,6,.667,2,2,1.000,0,5,5,2,1,0,0,4,16,14.0,+17
4,Josh Giddey,23:10,1,5,.200,0,0,,0,0,,3,6,9,5,3,1,1,5,2,7.0,0
5,Cason Wallace,18:30,2,7,.286,2,5,.400,0,0,,1,1,2,1,0,2,0,0,6,5.0,0
6,Isaiah Joe,16:55,2,5,.400,1,3,.333,0,0,,0,3,3,0,3,0,1,3,5,4.0,+11
7,Aaron Wiggins,15:03,0,2,.000,0,1,.000,0,0,,1,1,2,0,1,1,0,0,0,1.3,+10
8,Gordon Hayward,12:11,0,3,.000,0,0,,0,0,,2,2,4,2,0,0,1,0,0,0.3,-4
9,Jaylin Williams,11:57,2,4,.500,1,3,.333,0,0,,1,4,5,1,0,0,0,0,5,5.6,+6
10,Kenrich Williams,4:44,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,1.6,-10
11,Bismack Biyombo,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Lindy Waters III,Did Not Play,,,,,,,,,,,,,,,,,,,,
