,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DEN,83.4,.568,9.4,27.8,.123,122.3
1,BOS,83.4,.506,2.1,24.5,.112,119.9
