,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,106.2,.608,16.1,11.9,.193,110.2
1,ORL,106.2,.598,12.1,18.4,.299,122.4
