,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,TOR,96.4,.536,16.6,22.7,.119,103.7
1,NOP,96.4,.601,6.0,37.8,.125,143.1
