,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,98.6,.516,10.3,34.1,.234,120.7
1,DET,98.6,.552,17.5,29.3,.186,112.6
