,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Patty Mills,27:30,5,8,.625,2,5,.400,5,5,1.000,0,0,0,1,3,0,1,0,17,16.1,+33
1,Terry Rozier,27:18,8,17,.471,6,10,.600,0,0,,0,3,3,6,1,0,1,0,22,18.4,+29
2,Bam Adebayo,26:13,9,12,.750,2,3,.667,1,3,.333,0,12,12,9,2,1,4,3,21,22.8,+29
3,Jimmy Butler,24:50,2,4,.500,1,3,.333,3,3,1.000,0,4,4,8,1,0,0,1,8,13.4,+42
4,Nikola Jović,17:17,2,3,.667,1,2,.500,0,0,,0,2,2,3,3,0,0,1,5,9.0,+17
5,Haywood Highsmith,27:41,7,9,.778,5,6,.833,1,3,.333,0,6,6,1,1,0,1,1,20,17.8,+40
6,Jaime Jaquez Jr.,25:26,6,9,.667,0,1,.000,0,0,,0,3,3,5,1,0,0,3,12,12.3,+28
7,Thomas Bryant,21:47,11,17,.647,1,3,.333,3,4,.750,6,6,12,1,2,2,0,0,26,28.2,+31
8,Delon Wright,20:34,2,7,.286,1,2,.500,0,0,,0,0,0,1,2,0,0,1,5,3.2,+21
9,Jamal Cain,12:00,1,4,.250,1,2,.500,0,0,,0,0,0,3,0,1,1,3,3,1.2,+16
10,Caleb Martin,9:24,1,2,.500,1,2,.500,0,0,,0,2,2,3,1,0,0,0,3,5.7,+14
11,Kevin Love,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Duncan Robinson,Did Not Dress,,,,,,,,,,,,,,,,,,,,
