,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,101.9,.431,20.0,20.8,.080,80.5
1,MIA,101.9,.701,7.4,15.4,.141,139.4
