,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Anthony Edwards,34:34,3,19,.158,0,3,.000,3,6,.500,1,1,2,11,2,0,5,2,9,0.6,+20
1,Karl-Anthony Towns,31:08,8,14,.571,1,3,.333,4,5,.800,5,12,17,2,0,0,3,1,21,19.1,+11
2,Rudy Gobert,29:56,3,4,.750,0,0,,2,6,.333,2,10,12,5,3,1,2,4,8,12.8,+11
3,Mike Conley,29:05,5,9,.556,2,4,.500,2,2,1.000,0,2,2,3,1,0,1,2,14,11.6,+7
4,Jaden McDaniels,23:44,5,9,.556,0,2,.000,1,1,1.000,1,1,2,1,0,1,0,3,11,7.9,+7
5,Naz Reid,31:24,8,14,.571,7,11,.636,4,4,1.000,2,4,6,3,1,0,2,2,27,23.3,+16
6,Nickeil Alexander-Walker,20:23,5,6,.833,3,4,.750,0,0,,1,0,1,1,0,1,1,2,13,11.1,+20
7,Kyle Anderson,18:07,3,7,.429,0,1,.000,0,0,,0,2,2,2,2,1,1,2,6,5.2,+4
8,Troy Brown Jr.,14:34,2,4,.500,1,3,.333,0,0,,0,1,1,1,0,0,0,0,5,4.0,-2
9,Josh Minott,1:46,1,1,1.000,0,0,,1,1,1.000,0,0,0,0,0,0,0,0,3,2.7,-1
10,Shake Milton,1:46,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,-1
11,Jordan McLaughlin,1:46,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-1
12,Wendell Moore Jr.,1:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-1
