,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Anthony Edwards,36:30,.577,.552,.276,.241,5.8,21.3,12.8,18.6,1.5,0.0,5.9,41.1,129,114,4.4
1,Rudy Gobert,33:26,.571,.571,.000,.000,22.3,15.5,19.3,10.2,3.2,6.8,0.0,9.2,164,107,4.5
2,Kyle Anderson,28:48,.592,.625,.125,.125,11.1,9.0,10.2,29.4,0.0,0.0,19.2,15.9,130,120,1.1
3,Mike Conley,27:28,.767,.767,.533,.000,7.8,4.7,6.4,16.2,2.0,0.0,6.3,25.6,159,117,14.5
4,Jaden McDaniels,23:24,.000,.000,.500,.000,4.6,16.6,10.0,4.3,4.6,0.0,11.1,16.9,21,108,-21.2
5,Nickeil Alexander-Walker,27:37,1.108,1.150,.600,.600,3.9,9.4,6.4,5.4,0.0,4.1,13.7,23.3,180,117,19.0
6,Naz Reid,21:56,.429,.429,.429,.000,4.9,23.7,13.3,15.8,2.4,5.2,0.0,14.0,127,108,-0.3
7,Jordan McLaughlin,17:03,.667,.667,.000,.000,6.3,38.0,20.6,13.3,6.3,6.7,0.0,7.7,168,95,10.8
8,T.J. Warren,13:44,.250,.250,.500,.000,0.0,0.0,0.0,7.9,0.0,0.0,20.0,16.0,61,122,-19.0
9,Leonard Miller,2:31,,,,,42.4,51.5,46.5,0.0,0.0,0.0,,0.0,222,110,-8.6
10,Josh Minott,2:31,.000,.000,.000,.000,0.0,51.5,23.3,39.7,0.0,45.4,0.0,34.9,44,83,-3.8
11,Wendell Moore Jr.,2:31,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,122,-8.6
12,Daishen Nix,2:31,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,42.6,0.0,0.0,17.5,0,27,30.0
