,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,89.5,.574,8.2,42.2,.106,131.8
1,LAC,89.5,.549,17.8,21.6,.292,111.7
