,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,100.5,.713,9.2,21.1,.191,143.2
1,BRK,100.5,.480,7.3,34.0,.248,121.3
