,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,NOP,94.0,.549,11.0,31.0,.341,125.6
1,CHI,94.0,.642,12.1,31.6,.125,132.0
