,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Keyonte George,31:43,2,11,.182,0,4,.000,3,4,.750,0,4,4,11,0,1,5,0,7,4.3,-48
1,Ochai Agbaji,30:05,7,14,.500,5,10,.500,2,2,1.000,0,0,0,0,2,0,0,1,21,15.6,-47
2,Simone Fontecchio,24:04,2,5,.400,1,3,.333,2,2,1.000,0,2,2,3,0,1,1,1,7,6.3,-40
3,John Collins,23:26,5,11,.455,0,2,.000,0,0,,2,6,8,0,0,0,2,2,10,4.7,-40
4,Omer Yurtseven,20:39,4,7,.571,0,0,,0,0,,3,6,9,0,0,0,4,5,8,2.6,-35
5,Walker Kessler,27:21,3,7,.429,0,0,,0,0,,4,4,8,0,1,0,2,4,6,3.7,-15
6,Taylor Hendricks,24:34,4,6,.667,2,4,.500,0,0,,1,1,2,0,2,1,2,3,10,7.9,-10
7,Collin Sexton,17:55,0,4,.000,0,1,.000,7,8,.875,0,3,3,5,1,0,2,1,7,6.8,-3
8,Kris Dunn,17:17,3,8,.375,1,4,.250,1,2,.500,1,3,4,2,0,0,0,2,8,5.4,-3
9,Talen Horton-Tucker,16:17,4,9,.444,3,3,1.000,0,0,,0,2,2,1,0,0,1,1,11,6.2,-2
10,Luka Šamanić,6:39,1,5,.200,0,2,.000,0,0,,0,1,1,0,0,0,0,0,2,-0.8,-7
11,Kelly Olynyk,Did Not Dress,,,,,,,,,,,,,,,,,,,,
