,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAC,94.3,.446,10.6,15.7,.167,94.3
1,HOU,94.3,.534,10.3,22.2,.161,113.4
