,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Miles Bridges,40:07,9,18,.500,3,6,.500,6,6,1.000,0,5,5,3,1,2,3,0,27,21.0,+9
1,Terry Rozier,36:18,13,24,.542,3,11,.273,5,6,.833,0,3,3,6,1,2,2,3,34,26.3,-1
2,Cody Martin,32:46,4,10,.400,1,5,.200,1,2,.500,0,2,2,2,1,0,1,2,10,5.4,-8
3,Nick Richards,26:04,3,4,.750,0,0,,1,2,.500,1,9,10,1,1,2,2,2,7,8.7,+2
4,Bryce McGowens,21:22,1,3,.333,0,2,.000,2,3,.667,1,1,2,2,0,0,0,1,4,3.9,+1
5,P.J. Washington,29:04,7,13,.538,3,6,.500,0,0,,1,3,4,4,1,0,1,1,17,14.7,+16
6,Ish Smith,18:15,2,4,.500,0,0,,0,0,,1,5,6,4,1,0,4,1,4,3.6,+13
7,Nathan Mensah,15:43,0,1,.000,0,0,,0,0,,0,1,1,0,2,2,1,4,0,0.4,-7
8,Nick Smith Jr.,14:08,2,3,.667,2,3,.667,0,0,,0,0,0,1,0,2,0,1,6,6.4,-2
9,JT Thor,6:13,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,0,0,2,1.6,+12
10,James Bouknight,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Brandon Miller,Did Not Play,,,,,,,,,,,,,,,,,,,,
