,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Shai Gilgeous-Alexander,27:57,.764,.706,.059,.353,4.4,12.6,8.6,40.9,4.9,0.0,4.8,30.7,157,110,15.9
1,Cason Wallace,25:18,.625,.625,.500,.000,0.0,13.9,7.1,8.9,1.8,7.0,0.0,13.1,129,112,0.4
2,Chet Holmgren,25:02,.810,.778,.333,.222,9.8,28.1,19.2,10.0,1.8,7.1,23.3,21.4,125,109,3.5
3,Josh Giddey,23:49,.545,.545,.273,.000,10.3,39.3,25.2,40.4,1.9,3.7,21.4,24.4,114,109,5.7
4,Jalen Williams,22:07,.663,.600,.200,.300,5.6,10.6,8.1,16.6,0.0,0.0,15.0,25.0,121,122,-2.9
5,Ousmane Dieng,26:28,1.027,1.071,.571,.571,0.0,13.3,6.8,13.9,0.0,0.0,10.2,15.3,176,121,6.6
6,Vasilije Micić,15:59,.200,.200,.600,.000,0.0,7.3,3.8,32.0,2.9,0.0,0.0,13.0,95,116,-6.7
7,Isaiah Joe,14:30,.563,.563,.875,.000,0.0,0.0,0.0,8.3,0.0,6.1,0.0,22.9,112,120,-1.2
8,Tre Mann,13:26,.333,.333,.167,.000,0.0,17.4,8.9,0.0,0.0,0.0,14.3,21.7,56,120,-22.9
9,Jaylin Williams,9:48,1.215,1.250,.500,1.000,0.0,11.9,6.1,12.2,4.7,0.0,25.8,16.5,167,111,13.1
10,Dāvis Bertāns,8:34,.750,.750,1.000,.000,0.0,0.0,0.0,12.6,0.0,10.4,0.0,9.7,155,117,3.3
11,Aleksej Pokusevski,8:34,.000,.000,1.000,.000,0.0,13.7,7.0,0.0,0.0,0.0,0.0,9.7,0,121,-18.0
12,Lindy Waters III,8:17,.375,.375,1.000,.000,0.0,0.0,0.0,13.1,0.0,0.0,0.0,20.1,90,124,-14.2
13,Kenrich Williams,6:37,1.000,1.000,.000,.000,0.0,35.4,18.1,17.0,6.9,0.0,0.0,6.3,212,101,11.9
14,Aaron Wiggins,3:33,.375,.375,.250,.000,34.7,0.0,16.9,0.0,0.0,0.0,0.0,46.8,91,124,-14.9
