,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHO,93.0,.605,17.7,18.8,.211,116.1
1,SAC,93.0,.516,6.7,20.5,.143,115.0
