,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Zion Williamson,29:33,12,16,.750,0,0,,2,2,1.000,0,3,3,5,3,1,1,2,26,25.9,+32
1,Herbert Jones,27:07,7,9,.778,1,2,.500,3,4,.750,1,6,7,4,1,2,1,4,18,19.2,+39
2,Brandon Ingram,25:47,11,18,.611,5,5,1.000,4,4,1.000,0,4,4,3,0,0,1,0,31,25.1,+33
3,Dyson Daniels,24:37,1,4,.250,1,4,.250,0,0,,0,2,2,5,1,0,0,2,3,4.9,+28
4,Jonas Valančiūnas,21:11,3,4,.750,0,0,,4,4,1.000,1,12,13,7,1,3,0,3,10,19.5,+33
5,Jordan Hawkins,29:07,3,11,.273,2,5,.400,1,1,1.000,1,4,5,2,0,0,1,2,9,4.0,+8
6,Naji Marshall,26:10,5,11,.455,1,5,.200,0,0,,1,6,7,4,1,0,3,2,11,7.8,+2
7,Cody Zeller,23:18,4,7,.571,0,1,.000,1,4,.250,3,6,9,2,0,0,1,2,9,8.0,+12
8,Jose Alvarado,15:12,2,5,.400,1,3,.333,0,0,,0,0,0,3,0,0,2,0,5,2.4,+8
9,Jeremiah Robinson-Earl,11:31,1,4,.250,0,1,.000,2,2,1.000,3,2,5,1,0,0,0,1,4,4.6,-12
10,Kira Lewis Jr.,6:26,1,3,.333,1,2,.500,0,0,,0,0,0,2,1,0,0,1,3,3.3,-3
11,Larry Nance Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
