,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,97.9,.613,16.9,14.3,.188,115.5
1,ORL,97.9,.431,10.5,27.1,.117,94.0
