,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,PHI,98.5,.605,19.1,22.9,.198,115.8
1,NOP,98.5,.603,17.7,37.1,.385,125.9
