,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,86.2,.524,12.4,34.9,.165,119.5
1,DEN,86.2,.558,7.8,34.1,.186,130.0
