,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,95.3,.525,10.5,20.9,.259,111.2
1,MEM,95.3,.550,12.0,22.5,.089,112.3
