,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAC,90.5,.435,8.9,14.3,.176,98.4
1,MIN,90.5,.444,14.6,26.7,.213,97.3
