,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,95.9,.489,14.4,25.0,.133,104.2
1,CHI,95.9,.489,13.5,41.2,.256,115.7
