,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,103.4,.490,9.8,31.6,.117,109.3
1,WAS,103.4,.554,9.1,11.4,.151,113.1
