,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CLE,99.8,.635,12.0,25.7,.247,129.2
1,UTA,99.8,.576,17.0,17.9,.176,113.2
