,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Keyonte George,36:19,2,11,.182,1,5,.200,4,4,1.000,0,4,4,3,0,0,4,1,9,1.0,-19
1,Collin Sexton,34:29,6,14,.429,2,5,.400,5,6,.833,1,2,3,7,0,0,7,4,19,8.8,-7
2,Brice Sensabaugh,30:24,8,14,.571,6,9,.667,0,0,,1,6,7,4,1,0,2,3,22,18.5,-13
3,Taylor Hendricks,27:32,7,13,.538,4,6,.667,0,0,,1,2,3,1,2,0,1,3,18,13.5,-7
4,Walker Kessler,9:11,3,3,1.000,0,0,,0,0,,0,0,0,1,0,1,0,1,6,6.1,-9
5,Omer Yurtseven,30:16,5,10,.500,0,1,.000,1,1,1.000,3,3,6,2,0,1,3,3,11,6.9,+1
6,Kris Dunn,23:08,1,3,.333,0,1,.000,0,0,,1,3,4,5,2,0,0,2,2,6.6,-6
7,Luka Šamanić,18:42,3,6,.500,1,4,.250,5,7,.714,0,5,5,1,0,1,1,1,12,9.7,-8
8,Kira Lewis Jr.,17:23,1,4,.250,0,3,.000,0,0,,0,0,0,2,1,0,1,2,2,0.2,-3
9,Talen Horton-Tucker,12:36,5,7,.714,2,3,.667,0,0,,0,1,1,0,1,0,0,2,12,9.6,-9
10,Jordan Clarkson,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,John Collins,Did Not Dress,,,,,,,,,,,,,,,,,,,,
