,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAC,98.6,.674,8.5,21.9,.180,137.9
1,DET,98.6,.601,13.8,31.0,.202,126.8
