,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,DeMar DeRozan,38:30,10,13,.769,3,4,.750,5,5,1.000,0,3,3,4,1,1,0,1,28,27.9,-25
1,Coby White,37:42,9,19,.474,6,9,.667,2,2,1.000,0,4,4,8,0,1,3,1,26,20.4,-23
2,Alex Caruso,32:37,5,13,.385,2,8,.250,1,1,1.000,0,4,4,3,4,1,1,4,13,11.3,-11
3,Andre Drummond,30:27,5,12,.417,0,0,,3,6,.500,8,8,16,0,2,1,1,3,13,13.9,-15
4,Patrick Williams,26:49,2,8,.250,1,2,.500,0,0,,1,3,4,2,1,0,5,3,5,-2.0,-14
5,Ayo Dosunmu,31:23,2,12,.167,1,6,.167,2,2,1.000,0,4,4,4,0,2,0,1,7,4.4,-11
6,Terry Taylor,15:43,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,0,0,4,3.7,0
7,Jevon Carter,15:36,1,6,.167,0,3,.000,0,0,,0,0,0,2,1,1,1,2,2,-0.5,+13
8,Dalen Terry,8:22,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,2,2,1.2,+6
9,Julian Phillips,1:43,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,0.0,0
10,Adama Sanogo,1:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
11,Torrey Craig,Did Not Dress,,,,,,,,,,,,,,,,,,,,
