,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,HOU,96.3,.506,8.2,23.9,.378,118.3
1,DEN,96.3,.478,8.9,25.0,.222,110.0
