,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,99.0,.500,9.8,22.9,.127,105.2
1,SAS,99.0,.510,13.5,26.0,.212,111.6
