,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MEM,96.5,.372,8.5,17.3,.366,94.3
1,HOU,96.5,.511,5.6,14.0,.185,115.0
