,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,92.4,.553,10.4,20.0,.191,119.6
1,ATL,92.4,.563,9.2,33.3,.058,120.6
