,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,102.9,.712,11.6,20.0,.318,143.8
1,ATL,102.9,.603,6.0,27.9,.268,139.0
