,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIL,96.8,.546,9.3,23.4,.195,115.7
1,MIN,96.8,.505,11.1,30.8,.082,110.6
