,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Tyler Herro,29:27,.644,.545,.455,.455,0.0,21.3,11.2,34.4,1.6,0.0,31.3,27.4,105,104,-1.6
1,Jimmy Butler,24:24,.697,.667,.000,.444,14.4,8.6,11.3,23.0,0.0,0.0,8.5,20.2,147,112,2.0
2,Caleb Martin,23:40,.500,.500,.500,.000,9.9,13.2,11.7,11.3,2.0,3.6,7.7,23.1,111,104,-1.8
3,Bam Adebayo,19:29,.814,.800,.100,.100,18.0,16.1,17.0,18.7,7.3,4.4,27.7,31.1,116,90,10.0
4,Nikola Jović,15:57,.375,.375,1.000,.000,0.0,19.6,10.4,7.0,6.0,0.0,0.0,10.5,99,95,-3.3
5,Jaime Jaquez Jr.,32:19,.597,.500,.333,.583,0.0,12.9,6.8,20.0,1.5,5.3,6.2,20.9,132,104,2.2
6,Delon Wright,28:17,.786,.786,.714,.000,4.1,7.4,5.9,17.3,6.7,3.0,12.5,11.9,149,96,11.4
7,Haywood Highsmith,24:20,.500,.500,.800,.000,4.8,8.6,6.8,4.7,2.0,0.0,28.6,12.1,84,107,-9.6
8,Thomas Bryant,23:23,.827,.800,.100,.200,15.0,31.2,23.6,6.9,0.0,3.7,15.5,23.1,141,102,4.2
9,Patty Mills,7:57,.000,.000,1.000,.000,0.0,13.1,6.9,13.1,0.0,0.0,0.0,15.8,27,110,-22.0
10,Kevin Love,3:14,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,115,-23.7
11,Jamal Cain,1:53,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,114,-18.0
12,Orlando Robinson,1:53,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-10.0
13,Cole Swider,1:53,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,0,114,-51.3
14,Alondes Williams,1:53,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,45.5,33.3,66.9,59,89,-20.4
