,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Ochai Agbaji,32:45,4,11,.364,0,3,.000,2,3,.667,4,2,6,2,2,1,4,3,10,5.8,+1
1,Javon Freeman-Liberty,32:45,3,6,.500,0,2,.000,2,2,1.000,1,0,1,7,0,2,3,1,8,8.6,+1
2,Gradey Dick,29:01,5,13,.385,1,5,.200,3,4,.750,0,2,2,1,2,0,2,1,14,7.4,-16
3,Gary Trent Jr.,23:15,6,14,.429,3,8,.375,3,3,1.000,1,3,4,1,0,0,0,1,18,12.5,-18
4,Kelly Olynyk,22:15,5,9,.556,1,3,.333,0,0,,1,7,8,2,1,0,4,4,11,6.3,-13
5,Garrett Temple,24:45,1,8,.125,1,5,.200,6,6,1.000,2,1,3,7,0,0,1,3,9,8.2,+3
6,Jalen McDaniels,23:12,2,7,.286,1,2,.500,2,2,1.000,0,2,2,2,1,0,2,3,7,2.7,-1
7,Jordan Nwora,20:30,6,10,.600,2,4,.500,0,0,,2,9,11,1,0,0,2,1,14,11.8,-4
8,Bruce Brown,20:25,3,5,.600,0,1,.000,0,1,.000,0,0,0,0,0,0,1,2,6,1.5,-16
9,Malik Williams,11:06,3,7,.429,0,1,.000,0,0,,2,2,4,0,0,0,0,2,6,3.5,-12
10,RJ Barrett,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Mouhamadou Gueye,Did Not Dress,,,,,,,,,,,,,,,,,,,,
