,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Bogdan Bogdanović,37:17,7,16,.438,2,7,.286,0,0,,2,2,4,5,3,0,0,1,16,15.7,+19
1,Dejounte Murray,35:30,13,20,.650,4,8,.500,0,0,,0,3,3,7,2,2,1,0,30,29.4,+13
2,Vit Krejci,33:26,3,7,.429,1,5,.200,0,0,,1,3,4,3,0,2,2,1,7,6.0,+11
3,De'Andre Hunter,30:51,5,12,.417,1,6,.167,2,2,1.000,1,4,5,1,0,0,3,2,13,5.4,+20
4,Clint Capela,27:01,5,5,1.000,0,0,,3,6,.500,1,9,10,1,4,3,4,2,13,15.7,+7
5,Garrison Mathews,21:55,5,11,.455,5,9,.556,6,6,1.000,0,2,2,1,0,0,1,6,21,13.2,+4
6,Bruno Fernando,20:59,2,4,.500,0,0,,3,4,.750,3,6,9,1,2,2,5,5,7,5.6,+7
7,Dylan Windler,17:09,4,6,.667,3,5,.600,0,0,,0,2,2,0,1,0,0,0,11,10.0,-6
8,Trent Forrest,15:52,0,4,.000,0,1,.000,2,2,1.000,0,2,2,4,0,0,0,0,2,2.6,-5
9,Jalen Johnson,Did Not Dress,,,,,,,,,,,,,,,,,,,,
10,Wesley Matthews,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Trae Young,Did Not Dress,,,,,,,,,,,,,,,,,,,,
