,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIN,95.7,.578,9.4,23.8,.100,118.1
1,ATL,95.7,.640,8.7,12.5,.198,132.7
