,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,IND,101.7,.538,11.3,13.6,.187,113.1
1,POR,101.7,.524,8.3,22.5,.357,116.1
