,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,DeMar DeRozan,40:05,10,17,.588,1,2,.500,7,7,1.000,2,3,5,6,0,1,2,0,28,25.3,+12
1,Ayo Dosunmu,38:45,9,17,.529,2,6,.333,3,3,1.000,1,0,1,10,1,0,2,2,23,20.6,+12
2,Nikola Vučević,34:49,10,17,.588,2,4,.500,0,2,.000,1,8,9,0,2,1,3,3,22,14.9,-2
3,Alex Caruso,31:09,1,5,.200,1,5,.200,2,4,.500,0,4,4,4,3,1,1,5,5,5.8,0
4,Torrey Craig,23:54,2,7,.286,2,5,.400,0,0,,1,1,2,2,1,1,0,2,6,5.2,+3
5,Onuralp Bitim,25:43,4,9,.444,1,3,.333,0,0,,1,3,4,1,0,0,1,2,9,4.8,-7
6,Jevon Carter,16:48,1,4,.250,1,4,.250,0,0,,0,1,1,1,0,0,0,1,3,1.2,-6
7,Dalen Terry,15:02,2,7,.286,1,4,.250,0,0,,0,3,3,2,2,1,0,4,5,4.3,-3
8,Andre Drummond,13:43,2,10,.200,0,0,,5,5,1.000,7,4,11,0,0,0,0,2,9,8.1,+6
9,Henri Drell,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Andrew Funk,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Adama Sanogo,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,,,,,,
