,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,POR,93.9,.500,11.6,32.5,.216,113.9
1,CHI,93.9,.500,8.1,30.2,.183,117.1
