,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,DeMar DeRozan,40:05,.697,.618,.118,.412,5.6,9.0,7.2,24.8,0.0,2.0,9.1,23.8,142,120,6.7
1,Ayo Dosunmu,38:45,.628,.588,.353,.176,2.9,0.0,1.5,41.5,1.3,0.0,9.8,22.6,134,121,5.8
2,Nikola Vučević,34:49,.615,.647,.235,.118,3.2,27.6,14.9,0.0,2.9,2.3,14.4,25.9,101,107,-1.3
3,Alex Caruso,31:09,.370,.300,1.000,.800,0.0,15.4,7.4,15.6,4.9,2.6,12.9,10.7,93,107,-3.2
4,Torrey Craig,23:54,.429,.429,.714,.000,4.7,5.0,4.8,10.9,2.1,3.3,0.0,12.6,113,116,-1.6
5,Onuralp Bitim,25:43,.500,.500,.333,.000,4.3,14.0,9.0,5.6,0.0,0.0,10.0,16.8,101,119,-8.0
6,Jevon Carter,16:48,.375,.375,1.000,.000,0.0,7.1,3.4,7.5,0.0,0.0,0.0,10.3,96,122,-9.9
7,Dalen Terry,15:02,.357,.357,.571,.000,0.0,23.9,11.5,18.4,6.8,5.3,0.0,20.1,94,98,0.5
8,Andre Drummond,13:43,.369,.200,.000,.500,57.0,35.0,46.4,0.0,0.0,0.0,0.0,38.4,114,112,-12.3
9,Henri Drell,Did Not Play,,,,,,,,,,,,,,,
10,Andrew Funk,Did Not Play,,,,,,,,,,,,,,,
11,Adama Sanogo,Did Not Play,,,,,,,,,,,,,,,
12,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,
