,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,97.4,.560,9.2,22.5,.154,119.1
1,TOR,97.4,.566,13.2,17.5,.193,113.0
