,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,92.9,.538,17.0,11.4,.089,99.0
1,ORL,92.9,.617,15.6,27.8,.148,120.6
